"","Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"4598","up","BP","GO:0032402","melanosome transport","1/83","21/14153",0.116270493742177,0.458494382363398,0.438246294092056,"RAB27A",1
"4599","up","BP","GO:0032528","microvillus organization","1/83","21/14153",0.116270493742177,0.458494382363398,0.438246294092056,"PODXL",1
"4600","up","BP","GO:0035268","protein mannosylation","1/83","21/14153",0.116270493742177,0.458494382363398,0.438246294092056,"DPY19L2",1
"4601","up","BP","GO:0044090","positive regulation of vacuole organization","1/83","21/14153",0.116270493742177,0.458494382363398,0.438246294092056,"RALB",1
"4602","up","BP","GO:0071359","cellular response to dsRNA","1/83","21/14153",0.116270493742177,0.458494382363398,0.438246294092056,"RALB",1
"4603","up","BP","GO:1902683","regulation of receptor localization to synapse","1/83","21/14153",0.116270493742177,0.458494382363398,0.438246294092056,"CPLX1",1
"4604","up","BP","GO:0090630","activation of GTPase activity","2/83","100/14153",0.116572259625751,0.458494382363398,0.438246294092056,"NEDD9/TBC1D4",2
"4605","up","BP","GO:0006909","phagocytosis","3/83","203/14153",0.116665047076067,0.458494382363398,0.438246294092056,"RAB27A/PECAM1/TGM2",3
"4606","up","BP","GO:0043588","skin development","3/83","203/14153",0.116665047076067,0.458494382363398,0.438246294092056,"ERRFI1/ST14/ETV4",3
"4607","up","BP","GO:0043542","endothelial cell migration","3/83","204/14153",0.11793056652544,0.458494382363398,0.438246294092056,"NOS3/ANGPT2/ACVRL1",3
"4608","up","BP","GO:0001841","neural tube formation","2/83","101/14153",0.11849337838556,0.458494382363398,0.438246294092056,"LUZP1/ST14",2
"4609","up","BP","GO:0002062","chondrocyte differentiation","2/83","101/14153",0.11849337838556,0.458494382363398,0.438246294092056,"ZBTB16/ACVRL1",2
"4610","up","BP","GO:0035194","RNA-mediated post-transcriptional gene silencing","2/83","101/14153",0.11849337838556,0.458494382363398,0.438246294092056,"MIR34AHG/HELZ",2
"4611","up","BP","GO:0045582","positive regulation of T cell differentiation","2/83","101/14153",0.11849337838556,0.458494382363398,0.438246294092056,"ZBTB16/TESPA1",2
"4612","up","BP","GO:0009408","response to heat","2/83","102/14153",0.120422523681264,0.458494382363398,0.438246294092056,"NOS3/SLC52A3",2
"4613","up","BP","GO:0033865","nucleoside bisphosphate metabolic process","2/83","102/14153",0.120422523681264,0.458494382363398,0.438246294092056,"PAPSS2/ACSL5",2
"4614","up","BP","GO:0033875","ribonucleoside bisphosphate metabolic process","2/83","102/14153",0.120422523681264,0.458494382363398,0.438246294092056,"PAPSS2/ACSL5",2
"4615","up","BP","GO:0034032","purine nucleoside bisphosphate metabolic process","2/83","102/14153",0.120422523681264,0.458494382363398,0.438246294092056,"PAPSS2/ACSL5",2
"4616","up","BP","GO:0000303","response to superoxide","1/83","22/14153",0.121460809976214,0.458494382363398,0.438246294092056,"NOS3",1
"4617","up","BP","GO:0001911","negative regulation of leukocyte mediated cytotoxicity","1/83","22/14153",0.121460809976214,0.458494382363398,0.438246294092056,"SERPINB9",1
"4618","up","BP","GO:0002043","blood vessel endothelial cell proliferation involved in sprouting angiogenesis","1/83","22/14153",0.121460809976214,0.458494382363398,0.438246294092056,"ACVRL1",1
"4619","up","BP","GO:0010954","positive regulation of protein processing","1/83","22/14153",0.121460809976214,0.458494382363398,0.438246294092056,"BAG2",1
"4620","up","BP","GO:0016540","protein autoprocessing","1/83","22/14153",0.121460809976214,0.458494382363398,0.438246294092056,"MYRFL",1
"4621","up","BP","GO:0032401","establishment of melanosome localization","1/83","22/14153",0.121460809976214,0.458494382363398,0.438246294092056,"RAB27A",1
"4622","up","BP","GO:0035116","embryonic hindlimb morphogenesis","1/83","22/14153",0.121460809976214,0.458494382363398,0.438246294092056,"ZBTB16",1
"4623","up","BP","GO:0035336","long-chain fatty-acyl-CoA metabolic process","1/83","22/14153",0.121460809976214,0.458494382363398,0.438246294092056,"ACSL5",1
"4624","up","BP","GO:0036120","cellular response to platelet-derived growth factor stimulus","1/83","22/14153",0.121460809976214,0.458494382363398,0.438246294092056,"ERRFI1",1
"4625","up","BP","GO:0051444","negative regulation of ubiquitin-protein transferase activity","1/83","22/14153",0.121460809976214,0.458494382363398,0.438246294092056,"BAG2",1
"4626","up","BP","GO:0051904","pigment granule transport","1/83","22/14153",0.121460809976214,0.458494382363398,0.438246294092056,"RAB27A",1
"4627","up","BP","GO:0060571","morphogenesis of an epithelial fold","1/83","22/14153",0.121460809976214,0.458494382363398,0.438246294092056,"LUZP1",1
"4628","up","BP","GO:0062009","secondary palate development","1/83","22/14153",0.121460809976214,0.458494382363398,0.438246294092056,"MMP25",1
"4629","up","BP","GO:0140112","extracellular vesicle biogenesis","1/83","22/14153",0.121460809976214,0.458494382363398,0.438246294092056,"RAB27A",1
"4630","up","BP","GO:0003206","cardiac chamber morphogenesis","2/83","104/14153",0.124304266736954,0.458494382363398,0.438246294092056,"NOS3/SMAD6",2
"4631","up","BP","GO:0061041","regulation of wound healing","2/83","104/14153",0.124304266736954,0.458494382363398,0.438246294092056,"NOS3/TNFRSF12A",2
"4632","up","BP","GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","2/83","104/14153",0.124304266736954,0.458494382363398,0.438246294092056,"KCP/ACVRL1",2
"4633","up","BP","GO:0010632","regulation of epithelial cell migration","3/83","210/14153",0.125631454781375,0.458494382363398,0.438246294092056,"NOS3/ANGPT2/ACVRL1",3
"4634","up","BP","GO:0007229","integrin-mediated signaling pathway","2/83","105/14153",0.126256554728967,0.458494382363398,0.438246294092056,"ITGA1/NEDD9",2
"4635","up","BP","GO:0030518","intracellular steroid hormone receptor signaling pathway","2/83","105/14153",0.126256554728967,0.458494382363398,0.438246294092056,"SRARP/ZNF366",2
"4636","up","BP","GO:0001654","eye development","4/83","328/14153",0.126584467342816,0.458494382363398,0.438246294092056,"FZD4/ACVRL1/FLT1/COL4A1",4
"4637","up","BP","GO:0000305","response to oxygen radical","1/83","23/14153",0.126621007610633,0.458494382363398,0.438246294092056,"NOS3",1
"4638","up","BP","GO:0003181","atrioventricular valve morphogenesis","1/83","23/14153",0.126621007610633,0.458494382363398,0.438246294092056,"SMAD6",1
"4639","up","BP","GO:0006614","SRP-dependent cotranslational protein targeting to membrane","1/83","23/14153",0.126621007610633,0.458494382363398,0.438246294092056,"TRAM2",1
"4640","up","BP","GO:0009065","glutamine family amino acid catabolic process","1/83","23/14153",0.126621007610633,0.458494382363398,0.438246294092056,"NOS3",1
"4641","up","BP","GO:0031342","negative regulation of cell killing","1/83","23/14153",0.126621007610633,0.458494382363398,0.438246294092056,"SERPINB9",1
"4642","up","BP","GO:0033081","regulation of T cell differentiation in thymus","1/83","23/14153",0.126621007610633,0.458494382363398,0.438246294092056,"TESPA1",1
"4643","up","BP","GO:0036303","lymph vessel morphogenesis","1/83","23/14153",0.126621007610633,0.458494382363398,0.438246294092056,"ACVRL1",1
"4644","up","BP","GO:0045048","protein insertion into ER membrane","1/83","23/14153",0.126621007610633,0.458494382363398,0.438246294092056,"TRAM2",1
"4645","up","BP","GO:0050891","multicellular organismal-level water homeostasis","1/83","23/14153",0.126621007610633,0.458494382363398,0.438246294092056,"MYO5B",1
"4646","up","BP","GO:0051905","establishment of pigment granule localization","1/83","23/14153",0.126621007610633,0.458494382363398,0.438246294092056,"RAB27A",1
"4647","up","BP","GO:0060669","embryonic placenta morphogenesis","1/83","23/14153",0.126621007610633,0.458494382363398,0.438246294092056,"ST14",1
"4648","up","BP","GO:0070168","negative regulation of biomineral tissue development","1/83","23/14153",0.126621007610633,0.458494382363398,0.438246294092056,"NOS3",1
"4649","up","BP","GO:0101023","vascular endothelial cell proliferation","1/83","23/14153",0.126621007610633,0.458494382363398,0.438246294092056,"FLT1",1
"4650","up","BP","GO:1905562","regulation of vascular endothelial cell proliferation","1/83","23/14153",0.126621007610633,0.458494382363398,0.438246294092056,"FLT1",1
"4651","up","BP","GO:0016441","post-transcriptional gene silencing","2/83","106/14153",0.128216249696747,0.458494382363398,0.438246294092056,"MIR34AHG/HELZ",2
"4652","up","BP","GO:0043406","positive regulation of MAP kinase activity","2/83","106/14153",0.128216249696747,0.458494382363398,0.438246294092056,"FZD4/FLT1",2
"4653","up","BP","GO:0046660","female sex differentiation","2/83","106/14153",0.128216249696747,0.458494382363398,0.438246294092056,"NOS3/FZD4",2
"4654","up","BP","GO:0097530","granulocyte migration","2/83","106/14153",0.128216249696747,0.458494382363398,0.438246294092056,"ITGA1/PECAM1",2
"4655","up","BP","GO:0150063","visual system development","4/83","332/14153",0.130672632886233,0.458494382363398,0.438246294092056,"FZD4/ACVRL1/FLT1/COL4A1",4
"4656","up","BP","GO:0006760","folic acid-containing compound metabolic process","1/83","24/14153",0.131751259299827,0.458494382363398,0.438246294092056,"SLC25A32",1
"4657","up","BP","GO:0006972","hyperosmotic response","1/83","24/14153",0.131751259299827,0.458494382363398,0.438246294092056,"ERRFI1",1
"4658","up","BP","GO:0007263","nitric oxide mediated signal transduction","1/83","24/14153",0.131751259299827,0.458494382363398,0.438246294092056,"NOS3",1
"4659","up","BP","GO:0010614","negative regulation of cardiac muscle hypertrophy","1/83","24/14153",0.131751259299827,0.458494382363398,0.438246294092056,"ERRFI1",1
"4660","up","BP","GO:0030318","melanocyte differentiation","1/83","24/14153",0.131751259299827,0.458494382363398,0.438246294092056,"RAB27A",1
"4661","up","BP","GO:0032400","melanosome localization","1/83","24/14153",0.131751259299827,0.458494382363398,0.438246294092056,"RAB27A",1
"4662","up","BP","GO:0035929","steroid hormone secretion","1/83","24/14153",0.131751259299827,0.458494382363398,0.438246294092056,"FZD4",1
"4663","up","BP","GO:0036119","response to platelet-derived growth factor","1/83","24/14153",0.131751259299827,0.458494382363398,0.438246294092056,"ERRFI1",1
"4664","up","BP","GO:0045684","positive regulation of epidermis development","1/83","24/14153",0.131751259299827,0.458494382363398,0.438246294092056,"ETV4",1
"4665","up","BP","GO:0046949","fatty-acyl-CoA biosynthetic process","1/83","24/14153",0.131751259299827,0.458494382363398,0.438246294092056,"ACSL5",1
"4666","up","BP","GO:0050926","regulation of positive chemotaxis","1/83","24/14153",0.131751259299827,0.458494382363398,0.438246294092056,"ANGPT2",1
"4667","up","BP","GO:0051560","mitochondrial calcium ion homeostasis","1/83","24/14153",0.131751259299827,0.458494382363398,0.438246294092056,"TGM2",1
"4668","up","BP","GO:0051984","positive regulation of chromosome segregation","1/83","24/14153",0.131751259299827,0.458494382363398,0.438246294092056,"RAD18",1
"4669","up","BP","GO:1903319","positive regulation of protein maturation","1/83","24/14153",0.131751259299827,0.458494382363398,0.438246294092056,"BAG2",1
"4670","up","BP","GO:0048880","sensory system development","4/83","335/14153",0.133774954921792,0.464375903369411,0.443868074605971,"FZD4/ACVRL1/FLT1/COL4A1",4
"4671","up","BP","GO:0019079","viral genome replication","2/83","110/14153",0.136126098739564,0.465764346002632,0.445195200655874,"RNASEL/SRPK1",2
"4672","up","BP","GO:0001573","ganglioside metabolic process","1/83","25/14153",0.136851736720601,0.465764346002632,0.445195200655874,"ST3GAL1",1
"4673","up","BP","GO:0002313","mature B cell differentiation involved in immune response","1/83","25/14153",0.136851736720601,0.465764346002632,0.445195200655874,"ST3GAL1",1
"4674","up","BP","GO:0003171","atrioventricular valve development","1/83","25/14153",0.136851736720601,0.465764346002632,0.445195200655874,"SMAD6",1
"4675","up","BP","GO:0048499","synaptic vesicle membrane organization","1/83","25/14153",0.136851736720601,0.465764346002632,0.445195200655874,"CPLX1",1
"4676","up","BP","GO:0051875","pigment granule localization","1/83","25/14153",0.136851736720601,0.465764346002632,0.445195200655874,"RAB27A",1
"4677","up","BP","GO:0071549","cellular response to dexamethasone stimulus","1/83","25/14153",0.136851736720601,0.465764346002632,0.445195200655874,"ERRFI1",1
"4678","up","BP","GO:1904666","regulation of ubiquitin protein ligase activity","1/83","25/14153",0.136851736720601,0.465764346002632,0.445195200655874,"BAG2",1
"4679","up","BP","GO:0008203","cholesterol metabolic process","2/83","111/14153",0.138120590958749,0.467225544119072,0.446591869151926,"FMO5/APOL2",2
"4680","up","BP","GO:0003007","heart morphogenesis","3/83","221/14153",0.140206560449137,0.467225544119072,0.446591869151926,"NOS3/ACVRL1/SMAD6",3
"4681","up","BP","GO:0007176","regulation of epidermal growth factor-activated receptor activity","1/83","26/14153",0.141922610577636,0.467225544119072,0.446591869151926,"ERRFI1",1
"4682","up","BP","GO:0014741","negative regulation of muscle hypertrophy","1/83","26/14153",0.141922610577636,0.467225544119072,0.446591869151926,"ERRFI1",1
"4683","up","BP","GO:0030104","water homeostasis","1/83","26/14153",0.141922610577636,0.467225544119072,0.446591869151926,"MYO5B",1
"4684","up","BP","GO:0032469","endoplasmic reticulum calcium ion homeostasis","1/83","26/14153",0.141922610577636,0.467225544119072,0.446591869151926,"TGM2",1
"4685","up","BP","GO:0032691","negative regulation of interleukin-1 beta production","1/83","26/14153",0.141922610577636,0.467225544119072,0.446591869151926,"ERRFI1",1
"4686","up","BP","GO:0035137","hindlimb morphogenesis","1/83","26/14153",0.141922610577636,0.467225544119072,0.446591869151926,"ZBTB16",1
"4687","up","BP","GO:0044342","type B pancreatic cell proliferation","1/83","26/14153",0.141922610577636,0.467225544119072,0.446591869151926,"ERRFI1",1
"4688","up","BP","GO:0099637","neurotransmitter receptor transport","1/83","26/14153",0.141922610577636,0.467225544119072,0.446591869151926,"CPLX1",1
"4689","up","BP","GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","1/83","26/14153",0.141922610577636,0.467225544119072,0.446591869151926,"NOS3",1
"4690","up","BP","GO:0035296","regulation of tube diameter","2/83","113/14153",0.14212899928482,0.467225544119072,0.446591869151926,"ITGA1/NOS3",2
"4691","up","BP","GO:0097746","blood vessel diameter maintenance","2/83","113/14153",0.14212899928482,0.467225544119072,0.446591869151926,"ITGA1/NOS3",2
"4692","up","BP","GO:1903900","regulation of viral life cycle","2/83","113/14153",0.14212899928482,0.467225544119072,0.446591869151926,"RNASEL/SRPK1",2
"4693","up","BP","GO:0001906","cell killing","2/83","114/14153",0.144142631921205,0.467225544119072,0.446591869151926,"SERPINB9/RAB27A",2
"4694","up","BP","GO:0035150","regulation of tube size","2/83","114/14153",0.144142631921205,0.467225544119072,0.446591869151926,"ITGA1/NOS3",2
"4695","up","BP","GO:0045621","positive regulation of lymphocyte differentiation","2/83","114/14153",0.144142631921205,0.467225544119072,0.446591869151926,"ZBTB16/TESPA1",2
"4696","up","BP","GO:0006906","vesicle fusion","2/83","115/14153",0.146162363562964,0.467225544119072,0.446591869151926,"CPLX1/TBC1D4",2
"4697","up","BP","GO:0001990","regulation of systemic arterial blood pressure by hormone","1/83","27/14153",0.146964050608927,0.467225544119072,0.446591869151926,"NOS3",1
"4698","up","BP","GO:0006953","acute-phase response","1/83","27/14153",0.146964050608927,0.467225544119072,0.446591869151926,"APOL2",1
"4699","up","BP","GO:0022011","myelination in peripheral nervous system","1/83","27/14153",0.146964050608927,0.467225544119072,0.446591869151926,"PRX",1
"4700","up","BP","GO:0032292","peripheral nervous system axon ensheathment","1/83","27/14153",0.146964050608927,0.467225544119072,0.446591869151926,"PRX",1
"4701","up","BP","GO:0043267","negative regulation of potassium ion transport","1/83","27/14153",0.146964050608927,0.467225544119072,0.446591869151926,"NOS3",1
"4702","up","BP","GO:0045070","positive regulation of viral genome replication","1/83","27/14153",0.146964050608927,0.467225544119072,0.446591869151926,"SRPK1",1
"4703","up","BP","GO:0046326","positive regulation of glucose import","1/83","27/14153",0.146964050608927,0.467225544119072,0.446591869151926,"RNASEL",1
"4704","up","BP","GO:0048873","homeostasis of number of cells within a tissue","1/83","27/14153",0.146964050608927,0.467225544119072,0.446591869151926,"NOS3",1
"4705","up","BP","GO:2000191","regulation of fatty acid transport","1/83","27/14153",0.146964050608927,0.467225544119072,0.446591869151926,"ACSL5",1
"4706","up","BP","GO:0007548","sex differentiation","3/83","226/14153",0.147014934140915,0.467225544119072,0.446591869151926,"NOS3/GFRA1/FZD4",3
"4707","up","BP","GO:0098657","import into cell","3/83","226/14153",0.147014934140915,0.467225544119072,0.446591869151926,"STEAP4/ACSL5/KCNJ15",3
"4708","up","BP","GO:0060326","cell chemotaxis","3/83","227/14153",0.148389655206336,0.47052027345608,0.449741096225412,"ITGA1/NEDD9/FLT1",3
"4709","up","BP","GO:0090174","organelle membrane fusion","2/83","117/14153",0.150219572250275,0.470808247978538,0.450016353179728,"CPLX1/TBC1D4",2
"4710","up","BP","GO:0051345","positive regulation of hydrolase activity","5/83","481/14153",0.151774774247004,0.470808247978538,0.450016353179728,"ITGA1/NEDD9/FLT1/TBC1D4/TGM2",5
"4711","up","BP","GO:0006613","cotranslational protein targeting to membrane","1/83","28/14153",0.151976225591192,0.470808247978538,0.450016353179728,"TRAM2",1
"4712","up","BP","GO:0017145","stem cell division","1/83","28/14153",0.151976225591192,0.470808247978538,0.450016353179728,"ZBTB16",1
"4713","up","BP","GO:0030947","regulation of vascular endothelial growth factor receptor signaling pathway","1/83","28/14153",0.151976225591192,0.470808247978538,0.450016353179728,"FZD4",1
"4714","up","BP","GO:0032692","negative regulation of interleukin-1 production","1/83","28/14153",0.151976225591192,0.470808247978538,0.450016353179728,"ERRFI1",1
"4715","up","BP","GO:0045742","positive regulation of epidermal growth factor receptor signaling pathway","1/83","28/14153",0.151976225591192,0.470808247978538,0.450016353179728,"RALB",1
"4716","up","BP","GO:0001838","embryonic epithelial tube formation","2/83","118/14153",0.152256776916703,0.470808247978538,0.450016353179728,"LUZP1/ST14",2
"4717","up","BP","GO:0050680","negative regulation of epithelial cell proliferation","2/83","118/14153",0.152256776916703,0.470808247978538,0.450016353179728,"ACVRL1/FLT1",2
"4718","up","BP","GO:1902652","secondary alcohol metabolic process","2/83","118/14153",0.152256776916703,0.470808247978538,0.450016353179728,"FMO5/APOL2",2
"4719","up","BP","GO:0003018","vascular process in circulatory system","3/83","230/14153",0.152539166550518,0.470808247978538,0.450016353179728,"ITGA1/NOS3/SLC16A7",3
"4720","up","BP","GO:0043547","positive regulation of GTPase activity","3/83","230/14153",0.152539166550518,0.470808247978538,0.450016353179728,"NEDD9/TBC1D4/TGM2",3
"4721","up","BP","GO:0000578","embryonic axis specification","1/83","29/14153",0.15695930334524,0.472916342546696,0.45203134980265,"SMAD6",1
"4722","up","BP","GO:0001958","endochondral ossification","1/83","29/14153",0.15695930334524,0.472916342546696,0.45203134980265,"PHOSPHO1",1
"4723","up","BP","GO:0002335","mature B cell differentiation","1/83","29/14153",0.15695930334524,0.472916342546696,0.45203134980265,"ST3GAL1",1
"4724","up","BP","GO:0007435","salivary gland morphogenesis","1/83","29/14153",0.15695930334524,0.472916342546696,0.45203134980265,"TGM2",1
"4725","up","BP","GO:0007602","phototransduction","1/83","29/14153",0.15695930334524,0.472916342546696,0.45203134980265,"GNGT2",1
"4726","up","BP","GO:0030279","negative regulation of ossification","1/83","29/14153",0.15695930334524,0.472916342546696,0.45203134980265,"SMAD6",1
"4727","up","BP","GO:0030574","collagen catabolic process","1/83","29/14153",0.15695930334524,0.472916342546696,0.45203134980265,"MMP25",1
"4728","up","BP","GO:0035136","forelimb morphogenesis","1/83","29/14153",0.15695930334524,0.472916342546696,0.45203134980265,"ZBTB16",1
"4729","up","BP","GO:0035909","aorta morphogenesis","1/83","29/14153",0.15695930334524,0.472916342546696,0.45203134980265,"ACVRL1",1
"4730","up","BP","GO:0036075","replacement ossification","1/83","29/14153",0.15695930334524,0.472916342546696,0.45203134980265,"PHOSPHO1",1
"4731","up","BP","GO:0043552","positive regulation of phosphatidylinositol 3-kinase activity","1/83","29/14153",0.15695930334524,0.472916342546696,0.45203134980265,"FLT1",1
"4732","up","BP","GO:0001945","lymph vessel development","1/83","30/14153",0.161913450741327,0.479539411557293,0.458361929982168,"ACVRL1",1
"4733","up","BP","GO:0014044","Schwann cell development","1/83","30/14153",0.161913450741327,0.479539411557293,0.458361929982168,"PRX",1
"4734","up","BP","GO:0032965","regulation of collagen biosynthetic process","1/83","30/14153",0.161913450741327,0.479539411557293,0.458361929982168,"ERRFI1",1
"4735","up","BP","GO:0061099","negative regulation of protein tyrosine kinase activity","1/83","30/14153",0.161913450741327,0.479539411557293,0.458361929982168,"ERRFI1",1
"4736","up","BP","GO:0070229","negative regulation of lymphocyte apoptotic process","1/83","30/14153",0.161913450741327,0.479539411557293,0.458361929982168,"ST3GAL1",1
"4737","up","BP","GO:0090181","regulation of cholesterol metabolic process","1/83","30/14153",0.161913450741327,0.479539411557293,0.458361929982168,"FMO5",1
"4738","up","BP","GO:1901186","positive regulation of ERBB signaling pathway","1/83","30/14153",0.161913450741327,0.479539411557293,0.458361929982168,"RALB",1
"4739","up","BP","GO:1901889","negative regulation of cell junction assembly","1/83","30/14153",0.161913450741327,0.479539411557293,0.458361929982168,"ACVRL1",1
"4740","up","BP","GO:0043401","steroid hormone mediated signaling pathway","2/83","123/14153",0.162523477296018,0.480324162199695,0.459112024365105,"SRARP/ZNF366",2
"4741","up","BP","GO:0006935","chemotaxis","5/83","493/14153",0.163030469364171,0.48080172320959,0.459568495263855,"ITGA1/NEDD9/ANGPT2/ROBO4/FLT1",5
"4742","up","BP","GO:0006164","purine nucleotide biosynthetic process","3/83","238/14153",0.163783149559694,0.480827446204189,0.459593082276236,"NOS3/PAPSS2/ACSL5",3
"4743","up","BP","GO:0042330","taxis","5/83","494/14153",0.163983671217035,0.480827446204189,0.459593082276236,"ITGA1/NEDD9/ANGPT2/ROBO4/FLT1",5
"4744","up","BP","GO:0016125","sterol metabolic process","2/83","124/14153",0.164592041604569,0.480827446204189,0.459593082276236,"FMO5/APOL2",2
"4745","up","BP","GO:0050673","epithelial cell proliferation","4/83","364/14153",0.165265010097215,0.480827446204189,0.459593082276236,"ERRFI1/EGFL7/ACVRL1/FLT1",4
"4746","up","BP","GO:0006688","glycosphingolipid biosynthetic process","1/83","31/14153",0.166838833704471,0.480827446204189,0.459593082276236,"ST3GAL1",1
"4747","up","BP","GO:0007431","salivary gland development","1/83","31/14153",0.166838833704471,0.480827446204189,0.459593082276236,"TGM2",1
"4748","up","BP","GO:0019082","viral protein processing","1/83","31/14153",0.166838833704471,0.480827446204189,0.459593082276236,"ST3GAL1",1
"4749","up","BP","GO:0042558","pteridine-containing compound metabolic process","1/83","31/14153",0.166838833704471,0.480827446204189,0.459593082276236,"SLC25A32",1
"4750","up","BP","GO:0046825","regulation of protein export from nucleus","1/83","31/14153",0.166838833704471,0.480827446204189,0.459593082276236,"DNAJC27",1
"4751","up","BP","GO:0048247","lymphocyte chemotaxis","1/83","31/14153",0.166838833704471,0.480827446204189,0.459593082276236,"NEDD9",1
"4752","up","BP","GO:0140058","neuron projection arborization","1/83","31/14153",0.166838833704471,0.480827446204189,0.459593082276236,"FZD4",1
"4753","up","BP","GO:0071396","cellular response to lipid","5/83","498/14153",0.167819306900506,0.482653874391539,0.461338851505524,"ERRFI1/SRARP/ZNF366/NOS3/FZD4",5
"4754","up","BP","GO:0001709","cell fate determination","1/83","32/14153",0.171735617219733,0.482793892571919,0.461472686184896,"NOTCH4",1
"4755","up","BP","GO:0001953","negative regulation of cell-matrix adhesion","1/83","32/14153",0.171735617219733,0.482793892571919,0.461472686184896,"ACVRL1",1
"4756","up","BP","GO:0010828","positive regulation of glucose transmembrane transport","1/83","32/14153",0.171735617219733,0.482793892571919,0.461472686184896,"RNASEL",1
"4757","up","BP","GO:0010922","positive regulation of phosphatase activity","1/83","32/14153",0.171735617219733,0.482793892571919,0.461472686184896,"ITGA1",1
"4758","up","BP","GO:0030808","regulation of nucleotide biosynthetic process","1/83","32/14153",0.171735617219733,0.482793892571919,0.461472686184896,"NOS3",1
"4759","up","BP","GO:0036257","multivesicular body organization","1/83","32/14153",0.171735617219733,0.482793892571919,0.461472686184896,"RAB27A",1
"4760","up","BP","GO:0071711","basement membrane organization","1/83","32/14153",0.171735617219733,0.482793892571919,0.461472686184896,"COL4A1",1
"4761","up","BP","GO:0090218","positive regulation of lipid kinase activity","1/83","32/14153",0.171735617219733,0.482793892571919,0.461472686184896,"FLT1",1
"4762","up","BP","GO:0097502","mannosylation","1/83","32/14153",0.171735617219733,0.482793892571919,0.461472686184896,"DPY19L2",1
"4763","up","BP","GO:1900371","regulation of purine nucleotide biosynthetic process","1/83","32/14153",0.171735617219733,0.482793892571919,0.461472686184896,"NOS3",1
"4764","up","BP","GO:2000403","positive regulation of lymphocyte migration","1/83","32/14153",0.171735617219733,0.482793892571919,0.461472686184896,"NEDD9",1
"4765","up","BP","GO:0048608","reproductive structure development","3/83","244/14153",0.17237684239098,0.482793892571919,0.461472686184896,"NOS3/GFRA1/FZD4",3
"4766","up","BP","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","3/83","244/14153",0.17237684239098,0.482793892571919,0.461472686184896,"KCP/ACVRL1/SMAD6",3
"4767","up","BP","GO:0033674","positive regulation of kinase activity","4/83","372/14153",0.174394398183791,0.484246690164827,0.462861325142424,"RALB/NEDD9/FZD4/FLT1",4
"4768","up","BP","GO:0007043","cell-cell junction assembly","2/83","129/14153",0.175004039164086,0.484246690164827,0.462861325142424,"MPP7/PECAM1",2
"4769","up","BP","GO:0007605","sensory perception of sound","2/83","129/14153",0.175004039164086,0.484246690164827,0.462861325142424,"FZD4/SLC52A3",2
"4770","up","BP","GO:0042269","regulation of natural killer cell mediated cytotoxicity","1/83","33/14153",0.176603965337484,0.484246690164827,0.462861325142424,"SERPINB9",1
"4771","up","BP","GO:0044319","wound healing, spreading of cells","1/83","33/14153",0.176603965337484,0.484246690164827,0.462861325142424,"ACVRL1",1
"4772","up","BP","GO:0045746","negative regulation of Notch signaling pathway","1/83","33/14153",0.176603965337484,0.484246690164827,0.462861325142424,"EGFL7",1
"4773","up","BP","GO:0070232","regulation of T cell apoptotic process","1/83","33/14153",0.176603965337484,0.484246690164827,0.462861325142424,"ST3GAL1",1
"4774","up","BP","GO:0090505","epiboly involved in wound healing","1/83","33/14153",0.176603965337484,0.484246690164827,0.462861325142424,"ACVRL1",1
"4775","up","BP","GO:2000279","negative regulation of DNA biosynthetic process","1/83","33/14153",0.176603965337484,0.484246690164827,0.462861325142424,"ACVRL1",1
"4776","up","BP","GO:0008544","epidermis development","3/83","247/14153",0.176722211640612,0.484246690164827,0.462861325142424,"ERRFI1/ST14/ETV4",3
"4777","up","BP","GO:0072522","purine-containing compound biosynthetic process","3/83","247/14153",0.176722211640612,0.484246690164827,0.462861325142424,"NOS3/PAPSS2/ACSL5",3
"4778","up","BP","GO:0048754","branching morphogenesis of an epithelial tube","2/83","130/14153",0.177099416631437,0.484326891848645,0.462937984949098,"NOTCH4/COL4A1",2
"4779","up","BP","GO:0061458","reproductive system development","3/83","248/14153",0.178177585195671,0.485711741001257,0.464261676214147,"NOS3/GFRA1/FZD4",3
"4780","up","BP","GO:0002715","regulation of natural killer cell mediated immunity","1/83","34/14153",0.18144404117863,0.485711741001257,0.464261676214147,"SERPINB9",1
"4781","up","BP","GO:0003044","regulation of systemic arterial blood pressure mediated by a chemical signal","1/83","34/14153",0.18144404117863,0.485711741001257,0.464261676214147,"NOS3",1
"4782","up","BP","GO:0006301","postreplication repair","1/83","34/14153",0.18144404117863,0.485711741001257,0.464261676214147,"RAD18",1
"4783","up","BP","GO:0014888","striated muscle adaptation","1/83","34/14153",0.18144404117863,0.485711741001257,0.464261676214147,"ERRFI1",1
"4784","up","BP","GO:0033144","negative regulation of intracellular steroid hormone receptor signaling pathway","1/83","34/14153",0.18144404117863,0.485711741001257,0.464261676214147,"ZNF366",1
"4785","up","BP","GO:0035633","maintenance of blood-brain barrier","1/83","34/14153",0.18144404117863,0.485711741001257,0.464261676214147,"PECAM1",1
