"","Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"8187","up","BP","GO:0006972","hyperosmotic response","2/308","23/13840",0.091970123319432,0.671199178132543,0.647541474748179,"ERRFI1/SLC2A1",2
"8188","up","BP","GO:0007263","nitric oxide mediated signal transduction","2/308","23/13840",0.091970123319432,0.671199178132543,0.647541474748179,"NOS3/GUCY1A2",2
"8189","up","BP","GO:0009147","pyrimidine nucleoside triphosphate metabolic process","2/308","23/13840",0.091970123319432,0.671199178132543,0.647541474748179,"CTPS1/ENTPD4",2
"8190","up","BP","GO:0019228","neuronal action potential","2/308","23/13840",0.091970123319432,0.671199178132543,0.647541474748179,"GPR35/ANK3",2
"8191","up","BP","GO:0051016","barbed-end actin filament capping","2/308","23/13840",0.091970123319432,0.671199178132543,0.647541474748179,"TWF2/SVIL",2
"8192","up","BP","GO:0032963","collagen metabolic process","4/308","77/13840",0.0924816471502799,0.673445650834417,0.649708766207624,"ERRFI1/TRAM2/MMP25/MMP24",4
"8193","up","BP","GO:0090130","tissue migration","10/308","278/13840",0.0928429861172559,0.674591015612414,0.650813760405519,"EPHA2/ITGB1BP1/NOS3/ANGPT2/PKN3/MMRN2/ACVRL1/CDH5/SOX18/MYH9",10
"8194","up","BP","GO:0045785","positive regulation of cell adhesion","13/308","388/13840",0.093817668831499,0.678689744325899,0.654768021558084,"ITGB1BP1/IL6ST/NEDD9/BTN2A2/AFDN/PODXL/PLEKHA2/ANK3/ZBTB16/ITGA5/IL4R/TGM2/XBP1",13
"8195","up","BP","GO:0051656","establishment of organelle localization","13/308","388/13840",0.093817668831499,0.678689744325899,0.654768021558084,"STXBP1/DNM1/KIF5B/AP3M1/TCIRG1/PICALM/SYNE2/RAB27A/IL4R/RIPOR1/MYO19/MYO5B/MYH9",13
"8196","up","BP","GO:0060491","regulation of cell projection assembly","7/308","174/13840",0.0941373771464389,0.67951565250246,0.655564819015651,"EPHA2/TWF2/TENM2/PODXL/RAB3IP/SYNE2/ARHGAP44",7
"8197","up","BP","GO:0006767","water-soluble vitamin metabolic process","3/308","49/13840",0.0952757400555022,0.683257259486964,0.659174545880059,"SLC2A1/SLC25A32/SLC52A3",3
"8198","up","BP","GO:0042733","embryonic digit morphogenesis","3/308","49/13840",0.0952757400555022,0.683257259486964,0.659174545880059,"LMBR1/ZBTB16/TBX2",3
"8199","up","BP","GO:2000649","regulation of sodium ion transmembrane transporter activity","3/308","49/13840",0.0952757400555022,0.683257259486964,0.659174545880059,"ANK3/SCN4B/SCN1B",3
"8200","up","BP","GO:0002028","regulation of sodium ion transport","4/308","78/13840",0.0958674634646574,0.684365224511823,0.660243458550904,"NOS3/ANK3/SCN4B/SCN1B",4
"8201","up","BP","GO:1901292","nucleoside phosphate catabolic process","4/308","78/13840",0.0958674634646574,0.684365224511823,0.660243458550904,"PDE4D/PDE8B/ENTPD4/PDE7A",4
"8202","up","BP","GO:0038127","ERBB signaling pathway","5/308","109/13840",0.0960512595806067,0.684365224511823,0.660243458550904,"ERRFI1/RNF115/RALB/ITGA1/PTPN12",5
"8203","up","BP","GO:1901136","carbohydrate derivative catabolic process","6/308","142/13840",0.0975346439524774,0.691204063766394,0.666841249788956,"CHI3L1/PDE4D/PDE8B/ENTPD4/PDE7A/OGA",6
"8204","up","BP","GO:0007602","phototransduction","2/308","24/13840",0.098910173333354,0.691204063766394,0.666841249788956,"CDS1/GNGT2",2
"8205","up","BP","GO:0031664","regulation of lipopolysaccharide-mediated signaling pathway","2/308","24/13840",0.098910173333354,0.691204063766394,0.666841249788956,"TRIM5/MIF",2
"8206","up","BP","GO:0070977","bone maturation","2/308","24/13840",0.098910173333354,0.691204063766394,0.666841249788956,"ZBTB16/PHOSPHO1",2
"8207","up","BP","GO:0086064","cell communication by electrical coupling involved in cardiac conduction","2/308","24/13840",0.098910173333354,0.691204063766394,0.666841249788956,"RYR2/PDE4D",2
"8208","up","BP","GO:0090330","regulation of platelet aggregation","2/308","24/13840",0.098910173333354,0.691204063766394,0.666841249788956,"IL6ST/ADAMTS18",2
"8209","up","BP","GO:0099625","ventricular cardiac muscle cell membrane repolarization","2/308","24/13840",0.098910173333354,0.691204063766394,0.666841249788956,"SCN4B/SCN1B",2
"8210","up","BP","GO:0034766","negative regulation of monoatomic ion transmembrane transport","4/308","79/13840",0.0993109287020681,0.691204063766394,0.666841249788956,"RGS4/GPR35/TCAF2/ANK3",4
"8211","up","BP","GO:0036465","synaptic vesicle recycling","4/308","79/13840",0.0993109287020681,0.691204063766394,0.666841249788956,"SYT2/SNCB/DNM1/PICALM",4
"8212","up","BP","GO:0071868","cellular response to monoamine stimulus","4/308","79/13840",0.0993109287020681,0.691204063766394,0.666841249788956,"RGS4/RYR2/HRH2/TGM2",4
"8213","up","BP","GO:0071870","cellular response to catecholamine stimulus","4/308","79/13840",0.0993109287020681,0.691204063766394,0.666841249788956,"RGS4/RYR2/HRH2/TGM2",4
"8214","up","BP","GO:0072132","mesenchyme morphogenesis","3/308","50/13840",0.0997712557241234,0.692949099630151,0.668524778514139,"NOS3/ACVRL1/TBX2",3
"8215","up","BP","GO:0046434","organophosphate catabolic process","6/308","143/13840",0.100018955473868,0.693213137938381,0.66877951028538,"PDE4D/PDE8B/PLA2G7/ENTPD4/PDE7A/INPP5J",6
"8216","up","BP","GO:0022408","negative regulation of cell-cell adhesion","6/308","144/13840",0.102536518007159,0.709175164292192,0.684178924381616,"BTN2A2/NOTCH4/PODXL/LRRC32/IL4R/ADAMTS18",6
"8217","up","BP","GO:0001947","heart looping","3/308","51/13840",0.104350512189509,0.717219944487559,0.69194015085723,"MICAL2/TBX2/SOX18",3
"8218","up","BP","GO:0060393","regulation of pathway-restricted SMAD protein phosphorylation","3/308","51/13840",0.104350512189509,0.717219944487559,0.69194015085723,"RBPMS/ACVRL1/SMAD6",3
"8219","up","BP","GO:0098900","regulation of action potential","3/308","51/13840",0.104350512189509,0.717219944487559,0.69194015085723,"KCNAB2/RYR2/GPR35",3
"8220","up","BP","GO:0090316","positive regulation of intracellular protein transport","6/308","145/13840",0.105087130636908,0.719523893740927,0.694162892996787,"ITGB1BP1/MFF/TCAF2/ZFAND1/ANK3/RIPOR1",6
"8221","up","BP","GO:0032469","endoplasmic reticulum calcium ion homeostasis","2/308","25/13840",0.105991571764014,0.719523893740927,0.694162892996787,"HERPUD1/TGM2",2
"8222","up","BP","GO:0046037","GMP metabolic process","2/308","25/13840",0.105991571764014,0.719523893740927,0.694162892996787,"IMPDH1/MPP1",2
"8223","up","BP","GO:0046949","fatty-acyl-CoA biosynthetic process","2/308","25/13840",0.105991571764014,0.719523893740927,0.694162892996787,"ELOVL4/ACSL5",2
"8224","up","BP","GO:0071353","cellular response to interleukin-4","2/308","25/13840",0.105991571764014,0.719523893740927,0.694162892996787,"IL4R/XBP1",2
"8225","up","BP","GO:0072012","glomerulus vasculature development","2/308","25/13840",0.105991571764014,0.719523893740927,0.694162892996787,"ANGPT2/PECAM1",2
"8226","up","BP","GO:2000147","positive regulation of cell motility","15/308","473/13840",0.107477285850836,0.728114563571441,0.702450768179535,"EPHA2/ITGB1BP1/NEDD9/PLA2G7/PODXL/TCAF2/NOS3/FZD4/ITGA5/FLT1/SYNE2/CDH5/RIPOR1/PECAM1/XBP1",15
"8227","up","BP","GO:0019226","transmission of nerve impulse","3/308","52/13840",0.109011253897469,0.731818151281092,0.70602381583141,"GPR35/ANK3/SCN1B",3
"8228","up","BP","GO:0031113","regulation of microtubule polymerization","3/308","52/13840",0.109011253897469,0.731818151281092,0.70602381583141,"FKBP4/CDH5/INPP5J",3
"8229","up","BP","GO:0060420","regulation of heart growth","3/308","52/13840",0.109011253897469,0.731818151281092,0.70602381583141,"RGS4/SAV1/TBX2",3
"8230","up","BP","GO:0006643","membrane lipid metabolic process","7/308","181/13840",0.109879818895457,0.731818151281092,0.70602381583141,"ELOVL4/ST3GAL1/ACER2/ST8SIA6/B4GALNT1/TLCD3B/CERK",7
"8231","up","BP","GO:0071867","response to monoamine","4/308","82/13840",0.109979126869957,0.731818151281092,0.70602381583141,"RGS4/RYR2/HRH2/TGM2",4
"8232","up","BP","GO:0071869","response to catecholamine","4/308","82/13840",0.109979126869957,0.731818151281092,0.70602381583141,"RGS4/RYR2/HRH2/TGM2",4
"8233","up","BP","GO:0006836","neurotransmitter transport","7/308","182/13840",0.112236907962836,0.731818151281092,0.70602381583141,"SYT2/PNKD/CPLX1/UNC13B/STXBP1/CTBP2/FBXL20",7
"8234","up","BP","GO:0042692","muscle cell differentiation","11/308","326/13840",0.112575416571478,0.731818151281092,0.70602381583141,"RGS4/OBSCN/HOPX/SORBS2/HOMER1/SIX4/TMEM204/IL4R/TBX2/XBP1/MYH9",11
"8235","up","BP","GO:1902107","positive regulation of leukocyte differentiation","6/308","148/13840",0.112935105659225,0.731818151281092,0.70602381583141,"NEDD9/BTN2A2/ZBTB16/IL4R/ZBTB46/XBP1",6
"8236","up","BP","GO:1903708","positive regulation of hemopoiesis","6/308","148/13840",0.112935105659225,0.731818151281092,0.70602381583141,"NEDD9/BTN2A2/ZBTB16/IL4R/ZBTB46/XBP1",6
"8237","up","BP","GO:0002335","mature B cell differentiation","2/308","26/13840",0.113204641148122,0.731818151281092,0.70602381583141,"ST3GAL1/XBP1",2
"8238","up","BP","GO:0006929","substrate-dependent cell migration","2/308","26/13840",0.113204641148122,0.731818151281092,0.70602381583141,"ITGB1BP1/CSPG4",2
"8239","up","BP","GO:0010880","regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","2/308","26/13840",0.113204641148122,0.731818151281092,0.70602381583141,"RYR2/PDE4D",2
"8240","up","BP","GO:0032309","icosanoid secretion","2/308","26/13840",0.113204641148122,0.731818151281092,0.70602381583141,"PLA2R1/MIF",2
"8241","up","BP","GO:0035136","forelimb morphogenesis","2/308","26/13840",0.113204641148122,0.731818151281092,0.70602381583141,"RUNX2/ZBTB16",2
"8242","up","BP","GO:0043304","regulation of mast cell degranulation","2/308","26/13840",0.113204641148122,0.731818151281092,0.70602381583141,"STXBP1/IL4R",2
"8243","up","BP","GO:0044342","type B pancreatic cell proliferation","2/308","26/13840",0.113204641148122,0.731818151281092,0.70602381583141,"ERRFI1/IGFBP4",2
"8244","up","BP","GO:0048499","synaptic vesicle membrane organization","2/308","26/13840",0.113204641148122,0.731818151281092,0.70602381583141,"CPLX1/STXBP1",2
"8245","up","BP","GO:0099637","neurotransmitter receptor transport","2/308","26/13840",0.113204641148122,0.731818151281092,0.70602381583141,"CPLX1/ARHGAP44",2
"8246","up","BP","GO:0000041","transition metal ion transport","4/308","83/13840",0.113644974358793,0.731818151281092,0.70602381583141,"ABCC5/STEAP4/SLC25A37/FKBP4",4
"8247","up","BP","GO:0001823","mesonephros development","4/308","83/13840",0.113644974358793,0.731818151281092,0.70602381583141,"ZBTB16/SIX4/SMAD6/HS3ST3B1",4
"8248","up","BP","GO:0008593","regulation of Notch signaling pathway","4/308","83/13840",0.113644974358793,0.731818151281092,0.70602381583141,"ITGB1BP1/IL6ST/NOS3/EGFL7",4
"8249","up","BP","GO:1901019","regulation of calcium ion transmembrane transporter activity","4/308","83/13840",0.113644974358793,0.731818151281092,0.70602381583141,"RYR2/GPR35/PDE4D/CABP1",4
"8250","up","BP","GO:0061371","determination of heart left/right asymmetry","3/308","53/13840",0.113751202524272,0.731818151281092,0.70602381583141,"MICAL2/TBX2/SOX18",3
"8251","up","BP","GO:1905330","regulation of morphogenesis of an epithelium","3/308","53/13840",0.113751202524272,0.731818151281092,0.70602381583141,"MMRN2/SIX4/TBX2",3
"8252","up","BP","GO:0009201","ribonucleoside triphosphate biosynthetic process","5/308","115/13840",0.113779349594217,0.731818151281092,0.70602381583141,"CTPS1/PPARGC1A/IMPDH1/SDHD/NDUFV2",5
"8253","up","BP","GO:0003007","heart morphogenesis","8/308","219/13840",0.116443907572248,0.744378655552542,0.718141601020219,"RYR2/NOS3/MICAL2/ACVRL1/SAV1/SMAD6/TBX2/SOX18",8
"8254","up","BP","GO:1904375","regulation of protein localization to cell periphery","5/308","116/13840",0.116877371684465,0.744378655552542,0.718141601020219,"EPHA2/CPLX1/KIF5B/PICALM/ARHGAP44",5
"8255","up","BP","GO:0032388","positive regulation of intracellular transport","7/308","184/13840",0.117030848220886,0.744378655552542,0.718141601020219,"ITGB1BP1/MFF/CAPN10/TCAF2/ZFAND1/ANK3/RIPOR1",7
"8256","up","BP","GO:0033866","nucleoside bisphosphate biosynthetic process","3/308","54/13840",0.118568060876894,0.744378655552542,0.718141601020219,"ELOVL4/PAPSS2/ACSL5",3
"8257","up","BP","GO:0034030","ribonucleoside bisphosphate biosynthetic process","3/308","54/13840",0.118568060876894,0.744378655552542,0.718141601020219,"ELOVL4/PAPSS2/ACSL5",3
"8258","up","BP","GO:0034033","purine nucleoside bisphosphate biosynthetic process","3/308","54/13840",0.118568060876894,0.744378655552542,0.718141601020219,"ELOVL4/PAPSS2/ACSL5",3
"8259","up","BP","GO:0035904","aorta development","3/308","54/13840",0.118568060876894,0.744378655552542,0.718141601020219,"ACVRL1/SMAD6/TBX2",3
"8260","up","BP","GO:0060389","pathway-restricted SMAD protein phosphorylation","3/308","54/13840",0.118568060876894,0.744378655552542,0.718141601020219,"RBPMS/ACVRL1/SMAD6",3
"8261","up","BP","GO:0051606","detection of stimulus","7/308","185/13840",0.119467388866732,0.744378655552542,0.718141601020219,"RYR2/CDS1/ELOVL4/NOD1/DRGX/GNGT2/MMP24",7
"8262","up","BP","GO:0006869","lipid transport","11/308","330/13840",0.119657586682724,0.744378655552542,0.718141601020219,"SLC2A1/SOAT1/PLA2R1/SLC10A5/ACSL5/FZD4/ATP10A/STARD5/SLCO4A1/MIF/APOL2",11
"8263","up","BP","GO:0008643","carbohydrate transport","5/308","117/13840",0.120015196141421,0.744378655552542,0.718141601020219,"SLC2A1/CAPN10/KLF15/SLC17A5/SLC45A4",5
"8264","up","BP","GO:0001958","endochondral ossification","2/308","27/13840",0.120540062234712,0.744378655552542,0.718141601020219,"RUNX2/PHOSPHO1",2
"8265","up","BP","GO:0030574","collagen catabolic process","2/308","27/13840",0.120540062234712,0.744378655552542,0.718141601020219,"MMP25/MMP24",2
"8266","up","BP","GO:0033006","regulation of mast cell activation involved in immune response","2/308","27/13840",0.120540062234712,0.744378655552542,0.718141601020219,"STXBP1/IL4R",2
"8267","up","BP","GO:0035459","vesicle cargo loading","2/308","27/13840",0.120540062234712,0.744378655552542,0.718141601020219,"AP3M1/PICALM",2
"8268","up","BP","GO:0036075","replacement ossification","2/308","27/13840",0.120540062234712,0.744378655552542,0.718141601020219,"RUNX2/PHOSPHO1",2
"8269","up","BP","GO:0046326","positive regulation of glucose import","2/308","27/13840",0.120540062234712,0.744378655552542,0.718141601020219,"CAPN10/KLF15",2
"8270","up","BP","GO:0048799","animal organ maturation","2/308","27/13840",0.120540062234712,0.744378655552542,0.718141601020219,"ZBTB16/PHOSPHO1",2
"8271","up","BP","GO:0061437","renal system vasculature development","2/308","27/13840",0.120540062234712,0.744378655552542,0.718141601020219,"ANGPT2/PECAM1",2
"8272","up","BP","GO:0061440","kidney vasculature development","2/308","27/13840",0.120540062234712,0.744378655552542,0.718141601020219,"ANGPT2/PECAM1",2
"8273","up","BP","GO:0070670","response to interleukin-4","2/308","27/13840",0.120540062234712,0.744378655552542,0.718141601020219,"IL4R/XBP1",2
"8274","up","BP","GO:0030316","osteoclast differentiation","4/308","85/13840",0.121136030455919,0.744378655552542,0.718141601020219,"EPHA2/NEDD9/ESRRA/TCIRG1",4
"8275","up","BP","GO:0032526","response to retinoic acid","4/308","85/13840",0.121136030455919,0.744378655552542,0.718141601020219,"TWF2/ACER2/FZD4/TBX2",4
"8276","up","BP","GO:0070252","actin-mediated cell contraction","4/308","85/13840",0.121136030455919,0.744378655552542,0.718141601020219,"RYR2/PDE4D/SCN4B/SCN1B",4
"8277","up","BP","GO:0046323","glucose import","3/308","55/13840",0.123459516593384,0.757248908826955,0.730558217513826,"SLC2A1/CAPN10/KLF15",3
"8278","up","BP","GO:0051223","regulation of protein transport","14/308","446/13840",0.124074260328967,0.759610193791789,0.732836274457643,"ITGB1BP1/DNAJC27/MFF/CAPN10/CPLX1/TCAF2/ZFAND1/UNC13B/ANK3/TCIRG1/CABP1/RIPOR1/ARHGAP44/CDK16",14
"8279","up","BP","GO:0040017","positive regulation of locomotion","15/308","486/13840",0.126441953809324,0.770665047207125,0.743501478344825,"EPHA2/ITGB1BP1/NEDD9/PLA2G7/PODXL/TCAF2/NOS3/FZD4/ITGA5/FLT1/SYNE2/CDH5/RIPOR1/PECAM1/XBP1",15
"8280","up","BP","GO:0010720","positive regulation of cell development","12/308","372/13840",0.127654958502029,0.770665047207125,0.743501478344825,"TWF2/IL6ST/NEDD9/BTN2A2/FZD4/ZBTB16/IL4R/CDH5/SLC7A5/TGM2/ZBTB46/XBP1",12
"8281","up","BP","GO:0033137","negative regulation of peptidyl-serine phosphorylation","2/308","28/13840",0.127988862920374,0.770665047207125,0.743501478344825,"PDE4D/INPP5J",2
"8282","up","BP","GO:0046006","regulation of activated T cell proliferation","2/308","28/13840",0.127988862920374,0.770665047207125,0.743501478344825,"BTN2A2/LRRC32",2
"8283","up","BP","GO:0051642","centrosome localization","2/308","28/13840",0.127988862920374,0.770665047207125,0.743501478344825,"KIF5B/SYNE2",2
"8284","up","BP","GO:0061842","microtubule organizing center localization","2/308","28/13840",0.127988862920374,0.770665047207125,0.743501478344825,"KIF5B/SYNE2",2
"8285","up","BP","GO:1902305","regulation of sodium ion transmembrane transport","3/308","56/13840",0.128423245651091,0.770665047207125,0.743501478344825,"ANK3/SCN4B/SCN1B",3
"8286","up","BP","GO:0018958","phenol-containing compound metabolic process","4/308","87/13840",0.128833396089611,0.770665047207125,0.743501478344825,"EPAS1/PNKD/SNCB/MC1R",4
"8287","up","BP","GO:0090257","regulation of muscle system process","7/308","189/13840",0.129473425494704,0.770665047207125,0.743501478344825,"ERRFI1/RGS4/RYR2/IL6ST/PDE4D/NOS3/GLRX3",7
"8288","up","BP","GO:1903305","regulation of regulated secretory pathway","5/308","120/13840",0.129662781378669,0.770665047207125,0.743501478344825,"SYT2/STXBP1/RAB27A/IL4R/FBXL20",5
"8289","up","BP","GO:0007338","single fertilization","4/308","88/13840",0.132757062291721,0.770665047207125,0.743501478344825,"PLCD4/UNC13B/STXBP1/MYH9",4
"8290","up","BP","GO:0043279","response to alkaloid","4/308","88/13840",0.132757062291721,0.770665047207125,0.743501478344825,"RGS4/RYR2/HOMER1/TGM2",4
"8291","up","BP","GO:0031663","lipopolysaccharide-mediated signaling pathway","3/308","57/13840",0.133456915690233,0.770665047207125,0.743501478344825,"NOS3/TRIM5/MIF",3
"8292","up","BP","GO:0050830","defense response to Gram-positive bacterium","3/308","57/13840",0.133456915690233,0.770665047207125,0.743501478344825,"EPHA2/NOD1/CASP4",3
"8293","up","BP","GO:0070534","protein K63-linked ubiquitination","3/308","57/13840",0.133456915690233,0.770665047207125,0.743501478344825,"RNF115/TRAF1/TRIM5",3
"8294","up","BP","GO:0015980","energy derivation by oxidation of organic compounds","10/308","300/13840",0.133492860977169,0.770665047207125,0.743501478344825,"PPARGC1A/IL6ST/COX7C/LYRM7/NDUFA4/UQCRB/CISD1/SDHD/NDUFV2/UQCR10",10
"8295","up","BP","GO:0055080","monoatomic cation homeostasis","15/308","491/13840",0.134222709787503,0.770665047207125,0.743501478344825,"RYR2/EPAS1/ATP13A3/PDE4D/STEAP4/SLC25A37/ANK3/GLRX3/TCIRG1/PICALM/HERPUD1/CDH5/ATP2A3/TGM2/TMPRSS3",15
"8296","up","BP","GO:0001505","regulation of neurotransmitter levels","7/308","191/13840",0.134629810063165,0.770665047207125,0.743501478344825,"SYT2/PNKD/CPLX1/UNC13B/STXBP1/CTBP2/FBXL20",7
"8297","up","BP","GO:0048738","cardiac muscle tissue development","7/308","191/13840",0.134629810063165,0.770665047207125,0.743501478344825,"RGS4/RYR2/HOPX/SORBS2/SAV1/TBX2/NDUFV2",7
"8298","up","BP","GO:0009218","pyrimidine ribonucleotide metabolic process","2/308","29/13840",0.135542407497004,0.770665047207125,0.743501478344825,"CTPS1/ENTPD4",2
"8299","up","BP","GO:0010737","protein kinase A signaling","2/308","29/13840",0.135542407497004,0.770665047207125,0.743501478344825,"MC1R/MIF",2
"8300","up","BP","GO:0035909","aorta morphogenesis","2/308","29/13840",0.135542407497004,0.770665047207125,0.743501478344825,"ACVRL1/TBX2",2
"8301","up","BP","GO:0046621","negative regulation of organ growth","2/308","29/13840",0.135542407497004,0.770665047207125,0.743501478344825,"RGS4/SAV1",2
"8302","up","BP","GO:0060306","regulation of membrane repolarization","2/308","29/13840",0.135542407497004,0.770665047207125,0.743501478344825,"SCN4B/SCN1B",2
"8303","up","BP","GO:0086004","regulation of cardiac muscle cell contraction","2/308","29/13840",0.135542407497004,0.770665047207125,0.743501478344825,"RYR2/PDE4D",2
"8304","up","BP","GO:1902235","regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","2/308","29/13840",0.135542407497004,0.770665047207125,0.743501478344825,"HERPUD1/XBP1",2
"8305","up","BP","GO:0072659","protein localization to plasma membrane","9/308","264/13840",0.135719745946482,0.770665047207125,0.743501478344825,"EPHA2/ITGB1BP1/AFDN/STXBP1/KIF5B/ANK3/PICALM/NHERF2/ARHGAP44",9
"8306","up","BP","GO:0060840","artery development","4/308","89/13840",0.136729413480482,0.770665047207125,0.743501478344825,"LUZP1/ACVRL1/SMAD6/TBX2",4
"8307","up","BP","GO:0070372","regulation of ERK1 and ERK2 cascade","8/308","228/13840",0.137128853916106,0.770665047207125,0.743501478344825,"ERRFI1/EPHA2/CHI3L1/ITGB1BP1/DNAJC27/BTN2A2/NOD1/MIF",8
"8308","up","BP","GO:0034764","positive regulation of transmembrane transport","7/308","192/13840",0.137245661250718,0.770665047207125,0.743501478344825,"RYR2/CAPN10/KLF15/NDUFA4/ANK3/ACSL5/SLC7A5",7
"8309","up","BP","GO:0010594","regulation of endothelial cell migration","6/308","157/13840",0.138185681097987,0.770665047207125,0.743501478344825,"EPHA2/ITGB1BP1/NOS3/ANGPT2/MMRN2/ACVRL1",6
"8310","up","BP","GO:2000116","regulation of cysteine-type endopeptidase activity","7/308","193/13840",0.139886342398867,0.770665047207125,0.743501478344825,"SERPINB9/NOD1/DNAJB6/ACER2/ATP2A3/TBC1D10A/RPS6KA3",7
"8311","up","BP","GO:0060537","muscle tissue development","11/308","341/13840",0.140393604621551,0.770665047207125,0.743501478344825,"RGS4/RYR2/PPARGC1A/HOPX/SORBS2/HOMER1/SVIL/SAV1/SIX4/TBX2/NDUFV2",11
"8312","up","BP","GO:1990830","cellular response to leukemia inhibitory factor","4/308","90/13840",0.140749452930246,0.770665047207125,0.743501478344825,"ADAM23/BCLAF1/CTBP2/FZD4",4
"8313","up","BP","GO:0007265","Ras protein signal transduction","10/308","304/13840",0.141771365665718,0.770665047207125,0.743501478344825,"ARHGAP29/RALB/GPR35/RASGEF1B/IQSEC3/DENND4A/RIPOR1/ARHGAP44/KSR1/STARD8",10
"8314","up","BP","GO:0000209","protein polyubiquitination","8/308","230/13840",0.141963514743122,0.770665047207125,0.743501478344825,"RNF115/RUSC1/FBXO28/MKRN1/TRAF1/TRIM5/UBE3B/RNF111",8
"8315","up","BP","GO:0006814","sodium ion transport","7/308","194/13840",0.142551639312929,0.770665047207125,0.743501478344825,"SLC20A1/SGK1/NOS3/SLC10A5/ANK3/SCN4B/SCN1B",7
"8316","up","BP","GO:0043270","positive regulation of monoatomic ion transport","7/308","194/13840",0.142551639312929,0.770665047207125,0.743501478344825,"RYR2/HOMER1/NDUFA4/KIF5B/ANK3/SCN4B/SCN1B",7
"8317","up","BP","GO:2001257","regulation of cation channel activity","5/308","124/13840",0.14305388045081,0.770665047207125,0.743501478344825,"GPR35/PDE4D/HOMER1/ANK3/CABP1",5
"8318","up","BP","GO:0001569","branching involved in blood vessel morphogenesis","2/308","30/13840",0.143192386203715,0.770665047207125,0.743501478344825,"NOTCH4/COL4A1",2
"8319","up","BP","GO:0014808","release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","2/308","30/13840",0.143192386203715,0.770665047207125,0.743501478344825,"RYR2/PDE4D",2
"8320","up","BP","GO:0034405","response to fluid shear stress","2/308","30/13840",0.143192386203715,0.770665047207125,0.743501478344825,"NOS3/SMAD6",2
"8321","up","BP","GO:0046717","acid secretion","2/308","30/13840",0.143192386203715,0.770665047207125,0.743501478344825,"HRH2/SGK1",2
"8322","up","BP","GO:0070229","negative regulation of lymphocyte apoptotic process","2/308","30/13840",0.143192386203715,0.770665047207125,0.743501478344825,"ST3GAL1/MIF",2
"8323","up","BP","GO:0071827","plasma lipoprotein particle organization","2/308","30/13840",0.143192386203715,0.770665047207125,0.743501478344825,"SOAT1/PLA2G7",2
"8324","up","BP","GO:0090140","regulation of mitochondrial fission","2/308","30/13840",0.143192386203715,0.770665047207125,0.743501478344825,"MFF/MYO19",2
"8325","up","BP","GO:0120033","negative regulation of plasma membrane bounded cell projection assembly","2/308","30/13840",0.143192386203715,0.770665047207125,0.743501478344825,"RAB3IP/ARHGAP44",2
"8326","up","BP","GO:1901889","negative regulation of cell junction assembly","2/308","30/13840",0.143192386203715,0.770665047207125,0.743501478344825,"ITGB1BP1/ACVRL1",2
"8327","up","BP","GO:1903514","release of sequestered calcium ion into cytosol by endoplasmic reticulum","2/308","30/13840",0.143192386203715,0.770665047207125,0.743501478344825,"RYR2/PDE4D",2
"8328","up","BP","GO:0033059","cellular pigmentation","3/308","59/13840",0.143724726294465,0.770665047207125,0.743501478344825,"AP1S3/AP3M1/RAB27A",3
"8329","up","BP","GO:0097120","receptor localization to synapse","3/308","59/13840",0.143724726294465,0.770665047207125,0.743501478344825,"CPLX1/KIF5B/ARHGAP44",3
"8330","up","BP","GO:0030326","embryonic limb morphogenesis","4/308","91/13840",0.144816170204844,0.770665047207125,0.743501478344825,"RUNX2/LMBR1/ZBTB16/TBX2",4
"8331","up","BP","GO:0035113","embryonic appendage morphogenesis","4/308","91/13840",0.144816170204844,0.770665047207125,0.743501478344825,"RUNX2/LMBR1/ZBTB16/TBX2",4
"8332","up","BP","GO:0044344","cellular response to fibroblast growth factor stimulus","4/308","91/13840",0.144816170204844,0.770665047207125,0.743501478344825,"ITGB1BP1/FGF5/RUNX2/TBX2",4
"8333","up","BP","GO:0051588","regulation of neurotransmitter transport","4/308","91/13840",0.144816170204844,0.770665047207125,0.743501478344825,"PNKD/CPLX1/STXBP1/FBXL20",4
"8334","up","BP","GO:1990823","response to leukemia inhibitory factor","4/308","91/13840",0.144816170204844,0.770665047207125,0.743501478344825,"ADAM23/BCLAF1/CTBP2/FZD4",4
"8335","up","BP","GO:0071695","anatomical structure maturation","7/308","195/13840",0.145241332161788,0.770665047207125,0.743501478344825,"EPAS1/RUNX2/ZBTB16/ACVRL1/CDH5/PHOSPHO1/SOX18",7
"8336","up","BP","GO:0001678","intracellular glucose homeostasis","5/308","125/13840",0.146492381192619,0.770665047207125,0.743501478344825,"KLF15/PPARGC1A/UNC13B/XBP1/CDK16",5
"8337","up","BP","GO:0006813","potassium ion transport","7/308","196/13840",0.147955195591484,0.770665047207125,0.743501478344825,"KCNAB2/RGS4/KCNQ5/NOS3/KIF5B/ANK3/KCNC3",7
"8338","up","BP","GO:0050801","monoatomic ion homeostasis","15/308","500/13840",0.148897110190303,0.770665047207125,0.743501478344825,"RYR2/EPAS1/ATP13A3/PDE4D/STEAP4/SLC25A37/ANK3/GLRX3/TCIRG1/PICALM/HERPUD1/CDH5/ATP2A3/TGM2/TMPRSS3",15
