"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"722","up","hsa04530","Tight junction","34/1296","148/7064",0.089078433344169,0.475084977835568,0.430136461762153,"10207/5906/55844/79861/1740/4637/5571/10376/4633/64398/87/4629/1366/4628/81/10097/10109/6714/7074/861/4771/4627/776/51421/5522/5602/3308/51735/5515/10095/60/51422/1741/57826",34
"723","up","hsa04613","Neutrophil extracellular trap formation","29/1296","124/7064",0.0917957403209395,0.477505267144681,0.432327763799539,"23569/1378/2475/2215/6403/10000/7417/834/7450/366/5595/5578/3021/208/23236/6714/5335/5290/5894/5291/291/3015/7416/3066/9734/60/7419/292/293",29
"724","up","hsa03430","Mismatch repair","7/1296","22/7064",0.0923745308464413,0.477505267144681,0.432327763799539,"9156/10714/27030/6117/4436/6119/5982",7
"725","up","hsa02010","ABC transporters","12/1296","44/7064",0.0942512271001479,0.479219388160101,0.433879709205104,"5825/6833/23461/10347/64240/26154/10057/6890/154664/11194/5244/1672",12
"726","up","hsa00785","Lipoic acid metabolism","6/1296","18/7064",0.0955586279962107,0.479219388160101,0.433879709205104,"55753/1743/116285/275/1738/5160",6
"727","up","hsa04730","Long-term depression","15/1296","58/7064",0.0977119831361341,0.479440853104964,0.434080221012953,"5592/2977/3479/123745/5595/1394/5578/773/23236/2778/5894/2983/5515/3710/10842",15
"728","up","hsa04217","Necroptosis","28/1296","120/7064",0.0984566037626266,0.479440853104964,0.434080221012953,"824/3716/7417/818/330/834/7132/6778/11035/123745/54822/197259/246/6774/8837/841/5610/3455/3460/291/5602/3015/7416/5478/7419/7186/292/293",28
"729","up","hsa04923","Regulation of lipolysis in adipocytes","13/1296","49/7064",0.100255721945807,0.48063522831169,0.435161594555384,"10000/5592/7253/113/3643/208/3667/2778/5290/5291/1081/4852/107",13
"730","up","hsa04931","Insulin resistance","24/1296","101/7064",0.101562801220625,0.48063522831169,0.435161594555384,"2475/6513/10000/10724/90993/7132/2998/5571/9882/6774/3643/208/3667/5105/5290/5291/10891/5602/28965/4846/51422/3551/5524/6197",24
"731","up","hsa04974","Protein digestion and absorption","22/1296","92/7064",0.107445949324214,0.492490067796152,0.44589482955228,"476/481/1305/1308/5222/1284/1282/1504/11136/478/1293/80781/256076/483/84570/206358/4224/8645/81578/7373/6505/59272",22
"732","up","hsa03050","Proteasome","12/1296","45/7064",0.108104456380941,0.492490067796152,0.44589482955228,"5710/5692/5686/5682/51371/5706/5717/5709/5718/5707/9491/7979",12
"733","up","hsa04970","Salivary secretion","18/1296","73/7064",0.108465074455105,0.492490067796152,0.44589482955228,"476/481/1131/5592/2977/801/113/5578/808/478/23236/2778/483/491/2983/3710/107/492",18
"734","up","hsa00270","Cysteine and methionine metabolism","13/1296","50/7064",0.113848587777622,0.510041673243747,0.461785850775197,"2805/3945/586/2806/587/4190/191/64902/262/4191/23382/4507/6611",13
"735","up","hsa04971","Gastric acid secretion","17/1296","69/7064",0.11707034453061,0.512377565902218,0.463900741058086,"476/481/1131/818/801/113/5578/808/478/23236/2778/483/3710/107/60/760/115111",17
"736","up","hsa04120","Ubiquitin mediated proteolysis","31/1296","137/7064",0.117419858852592,0.512377565902218,0.463900741058086,"10277/330/1642/89910/51434/8554/8925/7329/51529/672/996/4591/64750/6233/140739/8452/11065/8916/7323/10393/55294/26272/7320/6500/23291/51619/8454/57154/11059/55284/6921",31
"737","up","hsa04211","Longevity regulating pathway","20/1296","84/7064",0.124656921028704,0.536983659815954,0.486178814808304,"2475/10000/90993/9776/5571/3479/10645/113/3643/208/3667/5290/5291/10891/814/9474/27244/107/51422/79813",20
"738","up","hsa05230","Central carbon metabolism in cancer","16/1296","65/7064",0.126482008818739,0.53794879700122,0.487052638888949,"2475/6513/10000/5979/5213/3945/27165/5315/5595/8140/208/5290/5894/5291/4233/5160",16
"739","up","hsa04935","Growth hormone synthesis, secretion and action","25/1296","109/7064",0.131803460543851,0.548250884483938,0.496380030124869,"2475/55811/10000/90993/775/8835/3479/113/5595/5578/6774/208/3667/23236/5335/2778/2691/776/5290/5894/5291/5602/3710/112609/107",25
"740","up","hsa03018","RNA degradation","18/1296","75/7064",0.132167623938092,0.548250884483938,0.496380030124869,"2026/5213/4848/9924/22894/80153/80349/5073/10140/56915/9125/3329/80336/10950/25904/11044/9337/3313",18
"741","up","hsa04218","Cellular senescence","33/1296","149/7064",0.135439783921316,0.551552177429202,0.499368982697492,"824/2475/10000/90550/7417/5532/1111/22800/1017/801/7043/54822/5595/808/208/5534/11200/7048/776/5290/5894/5291/291/10111/7416/23291/3710/896/5533/7419/4683/292/293",33
"742","up","hsa05143","African trypanosomiasis","9/1296","33/7064",0.136246520019714,0.551552177429202,0.499368982697492,"3043/3606/3040/3039/3250/5578/7064/23236/2150",9
"743","up","hsa03013","Nucleocytoplasmic transport","24/1296","105/7064",0.141532250752503,0.56612900301001,0.512566672524727,"10527/57122/5901/10284/65110/3839/7329/55308/10921/79902/5976/7514/7341/1917/10762/5905/59343/53371/64901/9631/1915/23165/8021/56000",24
"744","up","hsa05160","Hepatitis C","29/1296","130/7064",0.144236846881882,0.570159771203676,0.516216083577263,"3716/10000/439996/55844/1017/7132/949/8554/5595/7531/1366/6774/208/8837/841/5610/3455/1499/5290/5894/5291/5522/836/5515/54205/3551/7534/3646/7186",29
"745","up","hsa04750","Inflammatory mediator regulation of TRP channels","21/1296","91/7064",0.149997790167368,0.586037877863206,0.530591938290935,"818/3479/5583/801/123745/113/239/5578/162514/808/3554/23236/6714/5335/2778/5290/5291/5602/2150/3710/107",21
"746","up","hsa04976","Bile secretion","16/1296","67/7064",0.154348633896413,0.589331147604486,0.533573626747169,"476/481/6513/949/366/113/478/64240/6344/2778/6523/483/3156/107/5244/760",16
"747","up","hsa05211","Renal cell carcinoma","16/1296","67/7064",0.154348633896413,0.589331147604486,0.533573626747169,"5906/6513/2271/10000/5058/5908/7043/5595/208/2034/5290/5894/5291/4233/6921/5063",16
"748","up","hsa05100","Bacterial invasion of epithelial cells","18/1296","77/7064",0.158630351002207,0.598874134120691,0.542213736719548,"7414/3678/1213/10097/10109/2335/6714/1499/5290/5291/79658/1495/10095/858/4233/60/8976/1759",18
"749","up","hsa04390","Hippo signaling pathway","32/1296","147/7064",0.164202811184846,0.602999871765762,0.5459491320185,"10207/23418/6934/55844/9231/330/1740/81029/7004/7480/26524/122786/64398/60485/652/7043/7531/126374/80326/4771/7048/1499/5522/1495/5515/2246/23291/896/60/6788/7534/1741",32
"750","up","hsa04210","Apoptosis","29/1296","132/7064",0.164994346766578,0.602999871765762,0.5459491320185,"824/10000/79861/330/63970/7132/10376/8739/1512/5595/9020/208/27429/8837/841/5290/5894/5291/5602/836/3710/60/54205/3551/1508/6709/2021/7186/3563",29
"751","up","hsa04728","Dopaminergic synapse","28/1296","127/7064",0.165107107745387,0.602999871765762,0.5459491320185,"10000/55844/3799/5532/818/406/90993/1813/775/3798/801/55012/5578/2774/808/773/208/6323/23236/2778/776/1814/5522/9575/5602/5515/3710/5533",28
"752","up","hsa01524","Platinum drug resistance","16/1296","68/7064",0.169426330167624,0.612120934799159,0.554207237333825,"2946/4259/10000/330/4257/540/5595/7153/672/208/4436/841/5290/5291/836/54205",16
"753","up","hsa04621","NOD-like receptor signaling pathway","34/1296","159/7064",0.183641815486867,0.655136021133991,0.593152600588106,"3716/90550/7417/330/838/834/3606/23710/51135/643246/11035/7158/54822/4210/5595/7531/22900/91662/841/55054/23236/3455/55669/5602/4671/7416/3710/9474/3551/7419/1508/7186/7295/64170",34
"754","up","hsa04918","Thyroid hormone synthesis","16/1296","69/7064",0.185231910737289,0.655136021133991,0.593152600588106,"476/481/90993/7184/7253/113/5578/7276/478/23236/2778/483/3710/1081/107/7038",16
"755","up","hsa04114","Oocyte meiosis","25/1296","114/7064",0.189199509611388,0.662198283639857,0.599546691641349,"5532/818/1017/3479/51434/801/5347/113/5595/51529/7531/996/808/5534/10393/6500/5515/23291/3710/107/441273/8454/5533/7534/6197",25
"756","up","hsa00240","Pyrimidine metabolism","13/1296","55/7064",0.196573873830762,0.680915686671504,0.616493212556594,"1806/22978/1854/7084/654364/30833/284958/10201/7378/51251/9583/50484/83549",13
"757","up","hsa05130","Pathogenic Escherichia coli infection","38/1296","181/7064",0.200113756451688,0.683215377946785,0.618575326524501,"347688/79861/6188/5058/834/3606/2597/51135/7132/10376/4644/4629/5595/1366/4628/4645/10097/3554/4430/841/10109/10787/6714/27128/4627/4690/5602/836/26999/4671/4646/10095/60/54205/8976/3551/7186/5063",38
"758","up","hsa04141","Protein processing in endoplasmic reticulum","34/1296","161/7064",0.205199575812176,0.683215377946785,0.618575326524501,"10277/10905/824/80267/54788/3703/10956/7184/10970/10808/55757/10484/30001/4287/79748/9709/8720/55666/3337/165324/10130/80343/7494/201595/22824/22872/5602/7323/6500/51619/8454/23480/85479/7186",34
"759","up","hsa04915","Estrogen signaling pathway","24/1296","111/7064",0.216165409031976,0.683215377946785,0.618575326524501,"10000/90993/2288/7184/801/113/5595/192666/3872/808/208/23236/6714/8202/2778/5290/5894/5291/3710/2099/2289/107/4846/9568",24
"760","up","hsa00983","Drug metabolism - other enzymes","14/1296","61/7064",0.217266619983676,0.683215377946785,0.618575326524501,"2946/4259/1806/4257/1854/7084/654364/7498/10201/7172/7378/3614/50484/83549",14
"761","up","hsa04924","Renin secretion","14/1296","61/7064",0.217266619983676,0.683215377946785,0.618575326524501,"5532/2977/775/5153/801/808/5534/23236/2778/776/2983/3710/5533/1508",14
"762","up","hsa04659","Th17 cell differentiation","21/1296","96/7064",0.218294632748867,0.683215377946785,0.618575326524501,"2475/3716/6258/5532/920/6778/5595/6774/3594/3554/5534/5335/3460/861/7048/5602/3572/3108/3111/5533/3551",21
"763","up","hsa05142","Chagas disease","21/1296","96/7064",0.218294632748867,0.683215377946785,0.618575326524501,"10000/55844/51135/7132/7043/5595/2774/208/8837/841/23236/2778/3460/7048/5290/5291/5522/5602/5515/107/3551",21
"764","up","hsa04912","GnRH signaling pathway","19/1296","86/7064",0.219107016477013,0.683215377946785,0.618575326524501,"818/775/801/123745/113/5595/5578/808/23236/6714/2778/776/5894/5337/5602/3710/4216/1081/107",19
"765","up","hsa05212","Pancreatic cancer","17/1296","76/7064",0.219202654328006,0.683215377946785,0.618575326524501,"2475/3716/10000/675/7043/5888/5595/6774/208/5899/7048/5290/5894/5291/5337/5602/3551",17
"766","up","hsa01232","Nucleotide metabolism","18/1296","81/7064",0.21926087376093,0.683215377946785,0.618575326524501,"2987/204/22978/51292/1854/7084/654364/30833/284958/7498/10201/7378/51251/3614/9583/50484/9615/83549",18
"767","up","hsa05170","Human immunodeficiency virus 1 infection","39/1296","188/7064",0.219604942911467,0.683215377946785,0.618575326524501,"2475/10000/5532/1111/85363/1642/5058/920/51135/7132/801/5595/5578/808/208/841/5534/130340/5335/3985/200315/9582/5290/5894/9730/5291/5602/836/6500/23291/3710/6890/8454/54205/5533/3551/6921/7186/5063",39
"768","up","hsa00280","Valine, leucine and isoleucine degradation","11/1296","47/7064",0.232875072955958,0.710275769510035,0.643075493071429,"34/3158/586/18/224/587/64087/64902/501/54511/1738",11
"769","up","hsa05222","Small cell lung cancer","20/1296","92/7064",0.234384493344171,0.710275769510035,0.643075493071429,"3918/6258/10000/330/1017/1284/1282/208/3685/2335/3911/5915/5290/5291/836/54205/3912/22798/3551/7186",20
"770","up","hsa04978","Mineral absorption","12/1296","52/7064",0.234644673855994,0.710275769510035,0.643075493071429,"476/481/540/54822/478/6523/483/491/65010/1181/261729/492",12
"771","up","hsa05205","Proteoglycans in cancer","39/1296","190/7064",0.241408968518162,0.713110472407196,0.645642000393734,"2475/3339/10451/10000/51196/27250/288/818/3481/22800/5058/81029/1975/7480/3678/3479/5595/5578/6774/208/3685/80326/2335/6714/5335/7074/1499/2317/5290/5894/5291/287/836/3710/2099/858/4233/60/6194",39
"772","up","hsa00350","Tyrosine metabolism","7/1296","28/7064",0.243444550389214,0.713110472407196,0.645642000393734,"2805/1638/2806/4282/3081/128/126",7
"773","up","hsa05417","Lipid and atherosclerosis","38/1296","185/7064",0.243460028547335,0.713110472407196,0.645642000393734,"5906/10451/6258/6403/10000/5532/818/834/3606/51135/5908/7184/7132/801/30001/5595/5578/6774/808/208/841/338/5534/3329/23236/6714/5335/7494/5290/5291/5602/836/3308/4846/54205/5533/3551/7186",38
"774","up","hsa04151","PI3K-Akt signaling pathway","64/1296","321/7064",0.245840844826156,0.713110472407196,0.645642000393734,"3918/2475/3716/10000/5979/55844/90993/3481/4908/1975/1017/7184/7450/2998/3678/3479/1284/2321/1282/55012/5595/5578/7531/672/3643/208/3685/2335/3667/1293/5105/3911/3455/256076/5290/5894/5291/6696/5522/9180/3672/5515/2246/2324/4602/896/6446/4233/4846/9863/5649/3912/22798/3551/23678/285/3574/7534/284/7010/29941/6194/4515/3563",64
"775","up","hsa00604","Glycosphingolipid biosynthesis - ganglio series","4/1296","14/7064",0.246192901188199,0.713110472407196,0.645642000393734,"81849/8869/9197/6482",4
"776","up","hsa04933","AGE-RAGE signaling pathway in diabetic complications","21/1296","98/7064",0.249065559488122,0.715265196478708,0.64759286272665,"10000/51196/50507/1284/1282/7043/5595/5578/6774/208/2335/23236/5335/7048/5290/5291/5602/836/1729/5292/4846",21
"777","up","hsa05418","Fluid shear stress and atherosclerosis","27/1296","129/7064",0.253421469892703,0.71779457625856,0.649882934018558,"2946/4259/10000/4257/7184/7132/801/652/1003/5175/808/208/7850/3554/3685/7341/6714/1499/5290/5291/5602/4208/858/4846/60/3551/7295",27
"778","up","hsa05110","Vibrio cholerae infection","11/1296","48/7064",0.25563111609239,0.71779457625856,0.649882934018558,"533/30001/535/5578/5335/2778/9296/60/23480/526/9550",11
"779","up","hsa04068","FoxO signaling pathway","25/1296","119/7064",0.257350987743506,0.71779457625856,0.649882934018558,"10000/23710/1017/5571/3479/7043/5347/5595/51701/6774/3643/208/3667/5105/7048/5290/5894/5291/5602/80854/9456/6446/51422/3551/23678",25
"780","up","hsa04660","T cell receptor signaling pathway","24/1296","114/7064",0.259307693891597,0.71779457625856,0.649882934018558,"10451/10000/1326/55844/5532/5058/920/55012/10125/5595/9020/208/5534/5335/4690/5290/5894/5291/5522/5602/5515/5533/3551/5063",24
"781","up","hsa04977","Vitamin digestion and absorption","5/1296","19/7064",0.260627792570072,0.71779457625856,0.649882934018558,"10560/949/338/80704/9227",5
"782","up","hsa04020","Calcium signaling pathway","48/1296","239/7064",0.263996814231205,0.721162029119388,0.652931787015988,"6262/1131/5979/90550/7417/51196/5532/818/775/5153/488/53373/22953/2321/56413/801/1139/487/113/5578/489/2774/808/773/5534/23236/5335/2778/8911/776/491/4486/291/814/7416/2246/2324/3710/7942/107/4233/4846/5533/7419/444/292/492/293",48
"783","up","hsa04270","Vascular smooth muscle contraction","26/1296","125/7064",0.269756620683344,0.730953423787126,0.661796802864911,"4879/5592/59/2977/775/4637/5583/801/123745/113/4629/5595/5578/4628/808/23236/2778/551/4627/776/5894/2983/3710/10268/107/4882",26
"784","up","hsa01230","Biosynthesis of amino acids","15/1296","69/7064",0.275333590760691,0.732700516490866,0.663378600456956,"2805/2597/7167/2026/5213/586/1431/384/3419/5315/2806/587/100526760/383/5230",15
"785","up","hsa00051","Fructose and mannose metabolism","8/1296","34/7064",0.276909151724907,0.732700516490866,0.663378600456956,"7167/5213/5373/197258/29926/5372/441282/7264",8
"786","up","hsa04216","Ferroptosis","9/1296","39/7064",0.278479814280516,0.732700516490866,0.663378600456956,"7417/51703/5094/643246/246/2879/9474/23516/7419",9
"787","up","hsa04740","Olfactory transduction","10/1296","44/7064",0.279124006282235,0.732700516490866,0.663378600456956,"5592/818/5138/5153/801/3000/2774/808/26659/83988",10
"788","up","hsa00564","Glycerophospholipid metabolism","20/1296","95/7064",0.28385107720755,0.739333038308037,0.669383609245059,"11313/10390/9926/1103/8525/1119/55500/1606/160851/123745/162466/23175/85465/51365/5337/84803/1040/56895/43/10434",20
"789","up","hsa05166","Human T-cell leukemia virus 1 infection","42/1296","210/7064",0.290953073816674,0.752001790787712,0.680853751684363,"6513/3716/10000/7417/5532/90993/1111/920/1017/5901/7132/51434/7043/113/5595/51529/9020/996/8498/208/7850/3554/7514/5534/11200/7048/5290/5291/3600/291/5602/10393/7416/3108/3111/896/107/5533/3551/7419/292/293",42
"790","up","hsa04670","Leukocyte transendothelial migration","21/1296","101/7064",0.298232533170012,0.76493229881774,0.692560884581224,"5906/10451/7414/7070/90952/5908/4633/87/29895/1003/5578/1366/5175/81/5335/1499/5290/5291/7294/1495/60",21
"791","up","hsa05164","Influenza A","30/1296","148/7064",0.301611599903421,0.767738617935981,0.695101693557326,"3716/10000/834/3606/51135/7132/5595/5578/3337/208/841/5610/7514/3455/3460/5290/5894/5291/291/836/7416/3108/3111/896/60/54205/3551/292/56000/293",30
"792","up","hsa01200","Carbon metabolism","22/1296","107/7064",0.311979942767177,0.788159855411816,0.713590846535134,"5226/2271/55753/2805/6392/2597/7167/2026/5213/1431/1743/3419/5315/2806/4200/4190/275/128/4191/1738/5160/5230",22
"793","up","hsa05145","Toxoplasmosis","21/1296","102/7064",0.315290930397723,0.790580243385336,0.715782237902137,"3918/3716/10000/330/51135/7132/7043/5595/6774/208/841/3911/3460/5602/836/3108/3111/54205/3912/22798/3551",21
"794","up","hsa00310","Lysine degradation","13/1296","61/7064",0.321917638068707,0.80121723252656,0.725412845238646,"9869/1743/224/79823/150572/7468/80854/501/55904/1738/10157/79813/55217",13
"795","up","hsa05223","Non-small cell lung cancer","15/1296","72/7064",0.336755466734985,0.80146936820585,0.725641125975848,"6258/10000/5979/3799/3798/5595/5578/6774/208/5335/5915/5290/5894/5291/4233",15
"796","up","hsa04136","Autophagy - other","7/1296","31/7064",0.33755111460004,0.80146936820585,0.725641125975848,"2475/9776/23710/55054/5515/9474/26100",7
"797","up","hsa04215","Apoptosis - multiple species","7/1296","31/7064",0.33755111460004,0.80146936820585,0.725641125975848,"330/7132/27429/841/5602/836/54205",7
"798","up","hsa04071","Sphingolipid signaling pathway","24/1296","119/7064",0.337757016905651,0.80146936820585,0.725641125975848,"29956/10000/55844/7132/91012/55012/9517/5595/5578/208/253782/23236/5290/5894/5291/165679/5337/166929/5522/5602/5515/4846/427/7186",24
"799","up","hsa04380","Osteoclast differentiation","24/1296","119/7064",0.337757016905651,0.80146936820585,0.725641125975848,"3716/2215/10000/5532/7132/5595/9020/11027/11006/208/79168/2355/3554/5534/3455/3460/7048/5290/5291/5602/814/5533/3551/7186",24
"800","up","hsa00770","Pantothenate and CoA biosynthesis","5/1296","21/7064",0.33856485752477,0.80146936820585,0.725641125975848,"1806/586/224/587/339896",5
"801","up","hsa00062","Fatty acid elongation","6/1296","26/7064",0.338716221086996,0.80146936820585,0.725641125975848,"51144/122970/9524/79071/79993/6785",6
"802","up","hsa04668","TNF signaling pathway","22/1296","109/7064",0.345921979679676,0.809578891624075,0.732983394985456,"10000/1326/90993/330/7132/11035/9252/5595/197259/9020/208/8809/8837/841/3976/5290/5291/3600/5602/836/3551/7186",22
"803","up","hsa04012","ErbB signaling pathway","17/1296","83/7064",0.34892708384046,0.809578891624075,0.732983394985456,"2475/10000/818/5058/145957/5595/5578/208/6714/5335/4690/5290/5894/5291/5602/3084/5063",17
"804","up","hsa04713","Circadian entrainment","19/1296","94/7064",0.359169522813215,0.809578891624075,0.732983394985456,"6262/55811/5592/818/2977/775/801/9252/113/5595/5578/808/23236/2778/8911/776/2983/3710/107",19
"805","up","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","14/1296","68/7064",0.362636208893656,0.809578891624075,0.732983394985456,"533/5058/535/9020/3579/6714/5335/5602/836/4233/9296/526/3551/9550",14
"806","up","hsa04914","Progesterone-mediated oocyte maturation","18/1296","89/7064",0.36389973728072,0.809578891624075,0.732983394985456,"10000/1017/3479/51434/5347/113/5595/51529/996/208/5290/5894/5291/5602/10393/107/441273/6197",18
"807","up","hsa04512","ECM-receptor interaction","17/1296","84/7064",0.368812599194679,0.809578891624075,0.732983394985456,"3918/3339/7450/3678/1284/1282/9899/3685/2335/1293/3911/256076/6696/3672/5649/3912/22798",17
"808","up","hsa04710","Circadian rhythm","7/1296","32/7064",0.370071683564995,0.809578891624075,0.732983394985456,"406/5571/9575/6500/23291/8454/51422",7
"809","up","hsa01521","EGFR tyrosine kinase inhibitor resistance","16/1296","79/7064",0.373927367032241,0.809578891624075,0.732983394985456,"2475/3716/10000/3479/5595/5578/6774/208/6714/5335/5290/5894/5291/4233/3084/6194",16
"810","up","hsa01040","Biosynthesis of unsaturated fatty acids","6/1296","27/7064",0.374330805628434,0.809578891624075,0.732983394985456,"51144/122970/9524/79071/79993/6785",6
"811","up","hsa05167","Kaposi sarcoma-associated herpesvirus infection","33/1296","169/7064",0.374920683739923,0.809578891624075,0.732983394985456,"2475/3716/10000/6934/5532/643246/7132/801/5595/6774/808/208/6233/841/5610/5534/6714/5335/3455/1499/5290/5894/5291/5602/836/3572/4277/3710/54205/5533/3551/285/7186",33
"812","up","hsa04611","Platelet activation","23/1296","116/7064",0.375631369365581,0.809578891624075,0.732983394985456,"5906/10000/5592/10235/2977/5908/7450/10125/123745/113/5595/208/23236/6714/2778/5290/5291/2983/3710/107/6916/4846/60",23
"813","up","hsa04015","Rap1 signaling pathway","39/1296","201/7064",0.375709510300891,0.809578891624075,0.732983394985456,"5906/5909/10451/10000/51196/10235/1813/5908/3479/2321/801/113/5595/5578/808/3643/208/5899/9855/23236/6714/5335/2778/7074/1499/5290/5894/5291/51735/2246/2324/107/4233/60/9863/889/285/284/7010",39
"814","up","hsa05200","Pathways in cancer","92/1296","485/7064",0.375917365869209,0.809578891624075,0.732983394985456,"2946/4259/3918/2475/6513/3716/6258/2271/10000/5979/6934/818/1488/330/7704/3481/10235/81029/4257/1017/7184/7480/6778/3479/675/1284/1282/801/652/7043/9252/5888/10125/23604/113/5595/5578/6774/1630/808/3594/208/2034/4436/5899/3685/841/80326/2335/23236/5335/8202/2778/3911/3455/3460/861/10587/5915/7048/1499/10342/5290/5894/5291/5337/3600/1487/5602/836/1495/3572/6500/2246/2324/5292/2099/4855/896/3066/107/4233/8454/54205/3912/22798/3551/6921/3574/1612/7186/3563",92
"815","up","hsa04371","Apelin signaling pathway","26/1296","132/7064",0.377484625739819,0.809578891624075,0.732983394985456,"6262/2475/55811/10000/7019/59/22800/643246/5571/4633/801/113/5595/808/208/23236/5894/6696/10891/814/4208/3710/107/4846/51422/6194",26
"816","up","hsa00650","Butanoate metabolism","5/1296","22/7064",0.378285374955297,0.809578891624075,0.732983394985456,"3158/18/54988/116285/54511",5
"817","up","hsa05210","Colorectal cancer","17/1296","85/7064",0.388875921154249,0.815449434749839,0.738298517051076,"2475/10000/6934/7043/5595/1630/208/4436/5899/7048/1499/5290/5894/5291/5602/836/54205",17
"818","up","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","17/1296","85/7064",0.388875921154249,0.815449434749839,0.738298517051076,"2475/3716/10000/5532/920/10125/5595/6774/208/5534/5335/3460/5290/5894/5291/5533/3551",17
"819","up","hsa05031","Amphetamine addiction","13/1296","64/7064",0.390736187484298,0.815449434749839,0.738298517051076,"5532/818/90993/775/801/5578/808/5534/2778/776/814/3066/5533",13
"820","up","hsa05221","Acute myeloid leukemia","13/1296","64/7064",0.390736187484298,0.815449434749839,0.738298517051076,"2475/10000/6934/7704/5595/6774/208/861/5290/5894/5291/5292/3551",13
"821","up","hsa00500","Starch and sucrose metabolism","7/1296","33/7064",0.402760163054929,0.833187383182656,0.754358251064497,"5236/2998/2595/7360/6476/8972/93432",7
"822","up","hsa04810","Regulation of actin cytoskeleton","41/1296","214/7064",0.405580848928076,0.833187383182656,0.754358251064497,"1131/10451/128239/3645/10000/7414/54961/22800/5058/3678/4633/81624/87/29895/4629/5595/3682/4628/81/208/10097/3685/10109/10787/2335/6714/7074/3985/4627/5290/5894/5291/3672/26999/1729/2246/85477/10095/60/8976/5063",41
"823","up","hsa00480","Glutathione metabolism","10/1296","49/7064",0.410554832566405,0.833187383182656,0.754358251064497,"5226/2946/4259/4257/2879/4953/10314/79017/50484/6611",10
"824","up","hsa04014","Ras signaling pathway","42/1296","220/7064",0.413695550616011,0.833187383182656,0.754358251064497,"5906/10000/51196/8036/3481/22800/10235/5058/4908/5908/3479/2321/801/10125/123745/5595/5578/5878/808/3643/208/5899/5335/7074/51365/5922/5290/5894/5291/5337/5602/5921/2246/2324/55770/4233/10156/3551/285/284/7010/5063",42
"825","up","hsa04650","Natural killer cell mediated cytotoxicity","19/1296","97/7064",0.416046856521482,0.833187383182656,0.754358251064497,"10451/2215/117157/5532/5058/5595/5578/3384/5534/5335/3455/3460/5290/5894/5291/836/4277/80328/5533",19
"826","up","hsa00900","Terpenoid backbone biosynthesis","5/1296","23/7064",0.417932565670887,0.833187383182656,0.754358251064497,"79947/3158/3156/116150/2339",5
"827","up","hsa04913","Ovarian steroidogenesis","9/1296","44/7064",0.418120013756865,0.833187383182656,0.754358251064497,"3479/949/122970/123745/113/3643/2778/1081/107",9
"828","up","hsa05206","MicroRNAs in cancer","30/1296","156/7064",0.419073415946038,0.833187383182656,0.754358251064497,"2475/27250/6768/8091/3678/27165/6541/9252/7168/9493/7329/5595/5578/6774/672/9839/3667/5335/5290/8626/5894/27086/5291/836/900/5292/4855/3066/4233/3551",30
"829","up","hsa04727","GABAergic synapse","17/1296","87/7064",0.429316652626056,0.844226547813743,0.764352983452919,"775/23710/6540/27165/2562/18/113/5578/773/6714/57468/776/2557/2559/2554/107/9568",17
"830","up","hsa04115","p53 signaling pathway","14/1296","71/7064",0.429651010940923,0.844226547813743,0.764352983452919,"9538/1111/63970/1017/3479/841/51512/11200/836/900/896/27244/54205/50484",14
"831","up","hsa04722","Neurotrophin signaling pathway","22/1296","114/7064",0.433654017508431,0.847138080714144,0.766989051774397,"5906/10000/818/4908/51135/5908/397/801/9252/5595/7531/808/208/3667/5335/5290/5894/5291/5602/814/3551/6197",22
"832","up","hsa03450","Non-homologous end-joining","3/1296","13/7064",0.43638731272832,0.847549925298933,0.767361931113383,"1791/2547/10111",3
"833","up","hsa04725","Cholinergic synapse","21/1296","109/7064",0.440236572458126,0.849737449124646,0.76934248996561,"1131/10000/1103/818/90993/775/1139/113/5595/5578/773/208/23236/776/5290/5291/814/3710/56479/107/43",21
"834","up","hsa04936","Alcoholic liver disease","23/1296","120/7064",0.444684765677638,0.849737449124646,0.76934248996561,"34/10000/6934/50507/51135/7132/5571/10645/224/9020/208/23175/841/84818/1499/10891/5602/128/126/836/501/51422/3551",23
"835","up","hsa00514","Other types of O-glycan biosynthesis","9/1296","45/7064",0.446498365282936,0.849737449124646,0.76934248996561,"8704/145173/2589/79623/4242/6480/442117/168391/63917",9
"836","up","hsa04152","AMPK signaling pathway","22/1296","115/7064",0.45140377168961,0.849737449124646,0.76934248996561,"2475/10000/55844/90993/5213/2998/5571/3479/10645/55012/1938/3643/208/3667/5105/5290/5291/5522/10891/3156/5515/51422",22
"837","up","hsa04550","Signaling pathways regulating pluripotency of stem cells","24/1296","126/7064",0.455208868578441,0.849737449124646,0.76934248996561,"9869/3716/10000/81029/7480/3479/652/5595/463/7703/6774/208/55183/80326/130399/3976/1499/5290/5894/5291/56916/3572/1749/1852",24
"838","up","hsa04917","Prolactin signaling pathway","13/1296","67/7064",0.460646016220406,0.849737449124646,0.76934248996561,"10000/8835/5595/6774/208/6714/5290/5894/5291/1447/5602/2099/1081",13
